"","GEOID","NAME","variable","estimate","moe","geometry"
"1","340297101004","Block Group 4, Census Tract 7101, Ocean County, New Jersey","B01003_001",507,189,list(list(c(-74.048777, -74.0385836115699, -74.039845, -74.0412100162868, -74.047916, -74.048669, -74.048777, 40.084546, 40.0853548204102, 40.081475, 40.0757332106268, 40.077997, 40.083646, 40.084546)))
"2","340057004032","Block Group 2, Census Tract 7004.03, Burlington County, New Jersey","B01003_001",1539,312,list(list(c(-75.009144, -75.005818, -74.999963, -74.995262, -74.992276, -74.994333, -75.000821, -75.000918, -75.004261, -75.004725, -75.006189, -75.00927, -75.009144, 39.945944, 39.944704, 39.950272, 39.954435, 39.952407, 39.950335, 39.943826, 39.941979, 39.941485, 39.943091, 39.942904, 39.945174, 39.945944)))
"3","340297152001","Block Group 1, Census Tract 7152, Ocean County, New Jersey","B01003_001",4562,890,list(list(c(-74.203804, -74.201833, -74.197709, -74.194078, -74.189276, -74.185582, -74.183058, -74.180672, -74.188162, -74.188325, -74.189634, -74.1895, -74.197379, -74.200463, -74.20617, -74.203804, 40.101828, 40.104953, 40.111773, 40.112186, 40.110722, 40.11137, 40.11017, 40.110505, 40.104199, 40.103467, 40.101413, 40.098328, 40.097629, 40.0987, 40.098068, 40.101828)))
"4","340373735002","Block Group 2, Census Tract 3735, Sussex County, New Jersey","B01003_001",999,250,list(list(c(-74.738808, -74.736074, -74.735066, -74.734771, -74.731778, -74.731016, -74.729098, -74.728643, -74.726543, -74.714016, -74.692265, -74.698976, -74.72572, -74.740069, -74.732451, -74.742438, -74.738808, 41.001997, 41.003837, 41.005053, 41.007541, 41.013409, 41.015818, 41.0186, 41.020178, 41.021838, 41.010332, 41.006461, 41.001409, 40.980815, 40.96974, 40.995655, 40.998632, 41.001997)))
"5","340390317002","Block Group 2, Census Tract 317, Union County, New Jersey","B01003_001",1645,524,list(list(c(-74.217731, -74.215896, -74.213238, -74.213006, -74.214026, -74.21495, -74.217379, -74.216845, -74.215889, -74.215123, -74.214918, -74.218862, -74.217731, 40.682095, 40.679815, 40.675652, 40.675192, 40.672142, 40.671166, 40.67141, 40.674578, 40.673872, 40.6736, 40.674808, 40.680405, 40.682095)))
"6","340390311005","Block Group 5, Census Tract 311, Union County, New Jersey","B01003_001",2041,519,list(list(c(-74.211115, -74.210966, -74.205341, -74.202822, -74.203962, -74.20469, -74.211245, -74.211115, 40.662828, 40.663947, 40.662073, 40.661249, 40.659207, 40.65945, 40.661849, 40.662828)))
"7","340210039041","Block Group 1, Census Tract 39.04, Mercer County, New Jersey","B01003_001",2783,416,list(list(c(-74.782411, -74.782345, -74.78251, -74.783687, -74.774582, -74.768723, -74.757313, -74.760868, -74.762224, -74.763062, -74.78507, -74.782411, 40.294866, 40.295271, 40.296571, 40.299266, 40.302132, 40.30168, 40.297967, 40.288059, 40.284274, 40.284413, 40.28909, 40.294866)))
"8","340130210002","Block Group 2, Census Tract 210, Essex County, New Jersey","B01003_001",1213,343,list(list(c(-74.250842, -74.249926, -74.249243, -74.241869, -74.243043, -74.244172, -74.245008, -74.248785, -74.250026, -74.250842, 40.833993, 40.838104, 40.83991, 40.837748, 40.835421, 40.83112, 40.831483, 40.833021, 40.833661, 40.833993)))
"9","340130067001","Block Group 1, Census Tract 67, Essex County, New Jersey","B01003_001",2447,688,list(list(c(-74.182472, -74.178409, -74.178103, -74.176761, -74.175204, -74.176249, -74.177828, -74.180319, -74.178789, -74.180303, -74.183055, -74.182472, 40.728896, 40.727892, 40.727086, 40.727569, 40.72709, 40.725233, 40.725832, 40.726113, 40.726833, 40.726867, 40.727321, 40.728896)))
